1,0.001
10,0.00133333333333333
100,0.00133333333333333
1000,0.00133333333333333
10000,0.0686666666666667
20000,0.259666666666667
30000,0.576666666666667
40000,1.02466666666667
50000,1.583
60000,2.267
70000,3.084
80000,4.03733333333333
90000,5.06533333333333
100000,6.25066666666667
