1,0.047
10,0.0476666666666667
100,0.0493333333333333
1000,0.0536666666666667
10000,0.126666666666667
20000,0.342
30000,0.692333333333333
40000,1.18866666666667
50000,2.25766666666667
60000,3.25033333333333
70000,4.36733333333333
80000,5.69866666666667
90000,7.225
100000,8.89733333333333
