1,0.0873333333333333
10,0.0933333333333333
100,0.101
1000,0.167666666666667
10000,0.426
20000,0.724333333333333
30000,1.11433333333333
40000,1.569
50000,2.137
60000,2.78
70000,3.67333333333333
80000,4.43666666666667
90000,5.407
100000,6.55333333333333
