1,0.001
10,0.001
100,0.002
1000,0.00733333333333333
10000,0.187333333333333
20000,0.607666666666667
30000,1.21633333333333
40000,2.05266666666667
50000,2.71733333333333
60000,3.70166666666667
70000,4.83566666666667
80000,5.986
90000,7.37866666666667
100000,8.879
